,Unnamed: 0,userId,sys,segId,Q,src,tgt,score,docId,whole_doc,start,end
27357,247779,engrus651d,translator-A,2,TGT,eng,rus,100,rt.com.131279,False,1632169896.197,1632169931.552
27362,247861,engrus651d,translator-A,10,TGT,eng,rus,100,rt.com.131279,False,1632170240.63,1632170253.107
27363,247880,engrus651d,translator-A,11,TGT,eng,rus,99,rt.com.131279,False,1632170253.114,1632170291.272
27365,247887,engrus651d,translator-A,12,TGT,eng,rus,100,rt.com.131279,False,1632170291.28,1632170315.991
27366,247890,engrus651d,translator-A,13,TGT,eng,rus,100,rt.com.131279,True,1632170315.998,1632170321.87
27369,247896,engrus651d,NVIDIA-NeMo,0,TGT,eng,rus,100,guardian.306602,False,1632170324.11,1632170342.835
27371,247912,engrus651d,NVIDIA-NeMo,1,TGT,eng,rus,100,guardian.306602,False,1632170342.85,1632170386.8
27372,247927,engrus651d,NVIDIA-NeMo,4,TGT,eng,rus,100,guardian.306602,False,1632170449.467,1632170537.672
27375,247951,engrus651d,NVIDIA-NeMo,5,TGT,eng,rus,100,guardian.306602,False,1632170537.679,1632170574.157
27377,247975,engrus651d,NVIDIA-NeMo,6,TGT,eng,rus,100,guardian.306602,False,1632170574.165,1632170634.586
27378,247983,engrus651d,NVIDIA-NeMo,7,TGT,eng,rus,100,guardian.306602,False,1632170634.594,1632170651.797
27380,248000,engrus651d,NVIDIA-NeMo,10,TGT,eng,rus,100,guardian.306602,False,1632170783.136,1632170815.722
27381,248003,engrus651d,NVIDIA-NeMo,11,TGT,eng,rus,100,guardian.306602,True,1632170815.727,1632170820.421
27386,248031,engrus651d,NiuTrans,0,TGT,eng,rus,100,voa-en.100681,False,1632170822.281,1632170877.985
27387,248055,engrus651d,NiuTrans,1,TGT,eng,rus,100,voa-en.100681,False,1632170877.997,1632170940.215
27389,248072,engrus651d,NiuTrans,5,TGT,eng,rus,100,voa-en.100681,False,1632171061.089,1632171083.286
27391,248095,engrus651d,NiuTrans,6,TGT,eng,rus,100,voa-en.100681,False,1632171083.293,1632171123.352
27392,248113,engrus651d,NiuTrans,7,TGT,eng,rus,100,voa-en.100681,False,1632171123.36,1632171149.164
27394,248125,engrus651d,Facebook-AI,1,TGT,eng,rus,100,guardian.306607,False,1632171319.967,1632171338.925
27402,248172,engrus651d,Facebook-AI,2,TGT,eng,rus,100,guardian.306607,False,1632171338.934,1632171424.971
27404,248186,engrus651d,Facebook-AI,4,TGT,eng,rus,100,guardian.306607,False,1632171444.247,1632171558.365
27405,248197,engrus651d,Facebook-AI,5,TGT,eng,rus,100,guardian.306607,False,1632171558.373,1632171580.008
27406,248206,engrus651d,Facebook-AI,6,TGT,eng,rus,100,guardian.306607,False,1632171580.016,1632171607.381
27407,248219,engrus651d,Facebook-AI,7,TGT,eng,rus,100,guardian.306607,False,1632171607.388,1632171630.489
27506,263089,engrus6524,translator-A,0,TGT,eng,rus,100,allafrica.53572,False,1632210983.273,1632211003.117
27507,263090,engrus6524,translator-A,1,TGT,eng,rus,100,allafrica.53572,False,1632211003.128,1632211128.892
27508,263100,engrus6524,translator-A,2,TGT,eng,rus,100,allafrica.53572,False,1632211128.9,1632211230.674
27509,263106,engrus6524,translator-A,3,TGT,eng,rus,100,allafrica.53572,False,1632211230.682,1632211271.504
27510,263136,engrus6524,translator-A,4,TGT,eng,rus,100,allafrica.53572,False,1632211271.512,1632211411.777
27511,263146,engrus6524,translator-A,5,TGT,eng,rus,100,allafrica.53572,False,1632211411.786,1632211460.62
27513,263160,engrus6524,translator-A,6,TGT,eng,rus,100,allafrica.53572,False,1632211460.63,1632211531.308
27514,263171,engrus6524,translator-A,7,TGT,eng,rus,100,allafrica.53572,False,1632211531.317,1632211598.053
27516,263179,engrus6524,translator-A,8,TGT,eng,rus,100,allafrica.53572,False,1632211598.061,1632211621.964
27517,263184,engrus6524,translator-A,9,TGT,eng,rus,100,allafrica.53572,False,1632211621.971,1632211632.374
27533,263219,engrus6524,translator-A,10,TGT,eng,rus,100,allafrica.53572,False,1632211632.381,1632211746.197
27536,263230,engrus6524,translator-A,11,TGT,eng,rus,99,allafrica.53572,False,1632211746.204,1632211784.817
27538,263233,engrus6524,translator-A,12,TGT,eng,rus,100,allafrica.53572,True,1632211784.825,1632211788.466
27548,263262,engrus6524,Online-Y,3,TGT,eng,rus,100,kcal.8567,False,1632211862.692,1632211878.063
27550,263267,engrus6524,Online-Y,4,TGT,eng,rus,100,kcal.8567,False,1632211878.07,1632211902.403
27567,263292,engrus6524,translator-A,0,TGT,eng,rus,100,allafrica.53572,False,1632212034.141,1632212049.796
27574,263301,engrus6524,translator-A,1,TGT,eng,rus,100,allafrica.53572,False,1632212049.808,1632212089.954
27576,263307,engrus6524,translator-A,2,TGT,eng,rus,100,allafrica.53572,False,1632212089.962,1632212171.654
27577,263313,engrus6524,translator-A,5,TGT,eng,rus,100,allafrica.53572,False,1632212238.004,1632212258.706
27579,263325,engrus6524,translator-A,9,TGT,eng,rus,100,allafrica.53572,False,1632212385.607,1632212394.132
27581,263329,engrus6524,translator-A,11,TGT,eng,rus,100,allafrica.53572,False,1632212411.882,1632212442.395
27587,263336,engrus6524,Online-Y,0,TGT,eng,rus,100,kcal.8567,False,1632212457.086,1632212473.566
27601,263352,engrus6524,Online-Y,1,TGT,eng,rus,100,kcal.8567,False,1632212473.577,1632212521.737
27604,263357,engrus6524,Online-Y,2,TGT,eng,rus,100,kcal.8567,False,1632212521.746,1632212531.822
27607,263361,engrus6524,Online-Y,3,TGT,eng,rus,100,kcal.8567,False,1632212531.829,1632212540.766
27615,263370,engrus6524,Online-Y,4,TGT,eng,rus,100,kcal.8567,False,1632212540.774,1632212585.615
27616,263371,engrus6524,Online-Y,5,TGT,eng,rus,98,kcal.8567,False,1632212585.623,1632212594.383
27617,263373,engrus6524,Online-Y,6,TGT,eng,rus,100,kcal.8567,False,1632212594.391,1632212607.083
27619,263376,engrus6524,Online-Y,7,TGT,eng,rus,100,kcal.8567,False,1632212607.09,1632212613.983
27621,263378,engrus6524,Online-Y,8,TGT,eng,rus,100,kcal.8567,True,1632212613.987,1632212616.578
27631,263390,engrus6524,translator-B,0,TGT,eng,rus,100,nytimes.268790,False,1632212676.581,1632212786.652
27632,263391,engrus6524,translator-B,1,TGT,eng,rus,100,nytimes.268790,False,1632212786.664,1632212789.58
27633,263393,engrus6524,translator-B,2,TGT,eng,rus,100,nytimes.268790,False,1632212789.588,1632213053.769
27634,263537,engrus6524,translator-B,3,TGT,eng,rus,100,nytimes.268790,False,1632214241.928,1632214376.189
27635,264637,engrus6524,translator-B,4,TGT,eng,rus,100,nytimes.268790,False,1632226328.6,1632226492.36
27636,264647,engrus6524,translator-B,5,TGT,eng,rus,100,nytimes.268790,False,1632226492.373,1632226562.894
27637,264702,engrus6524,translator-B,7,TGT,eng,rus,100,nytimes.268790,False,1632226657.492,1632226885.957
27638,264768,engrus6524,translator-B,9,TGT,eng,rus,100,nytimes.268790,False,1632227235.305,1632227315.866
27639,264783,engrus6524,translator-B,10,TGT,eng,rus,100,nytimes.268790,False,1632227315.875,1632227539.166
27640,264785,engrus6524,translator-B,11,TGT,eng,rus,100,nytimes.268790,False,1632227539.178,1632227557.686
27641,264786,engrus6524,translator-B,12,TGT,eng,rus,100,nytimes.268790,True,1632227557.693,1632227561.578
27642,264789,engrus6524,translator-B,0,TGT,eng,rus,100,sky.com.33889,False,1632227563.041,1632227597.357
27643,264793,engrus6524,translator-B,1,TGT,eng,rus,100,sky.com.33889,False,1632227597.369,1632227620.709
27644,264794,engrus6524,translator-B,2,TGT,eng,rus,100,sky.com.33889,False,1632227620.718,1632227646.295
27645,264797,engrus6524,translator-B,3,TGT,eng,rus,100,sky.com.33889,False,1632227665.471,1632227699.547
27646,264798,engrus6524,translator-B,4,TGT,eng,rus,100,sky.com.33889,False,1632227699.556,1632227717.899
27647,264800,engrus6524,translator-B,5,TGT,eng,rus,100,sky.com.33889,False,1632227717.907,1632227737.303
27648,264804,engrus6524,translator-B,6,TGT,eng,rus,100,sky.com.33889,False,1632227737.312,1632227773.435
27649,264805,engrus6524,translator-B,7,TGT,eng,rus,100,sky.com.33889,False,1632227773.443,1632227807.18
27650,264815,engrus6524,translator-B,9,TGT,eng,rus,100,sky.com.33889,False,1632227886.013,1632227908.812
27651,264817,engrus6524,translator-B,10,TGT,eng,rus,100,sky.com.33889,False,1632227908.82,1632227921.345
27652,264822,engrus6524,translator-B,11,TGT,eng,rus,100,sky.com.33889,False,1632227921.358,1632227963.875
27653,264826,engrus6524,translator-B,12,TGT,eng,rus,100,sky.com.33889,False,1632227963.883,1632228003.047
27655,264836,engrus6524,Online-Y,2,TGT,eng,rus,100,seattle_times.253485,False,1632228891.819,1632228941.186
27656,264843,engrus6524,Online-Y,3,TGT,eng,rus,100,seattle_times.253485,False,1632228941.193,1632229078.867
27658,264850,engrus6524,Online-Y,5,TGT,eng,rus,100,seattle_times.253485,False,1632229153.584,1632229200.652
27659,264851,engrus6524,Online-Y,6,TGT,eng,rus,100,seattle_times.253485,False,1632229200.66,1632229227.13
27660,264853,engrus6524,Online-Y,7,TGT,eng,rus,100,seattle_times.253485,False,1632229227.14,1632229257.087
27661,264856,engrus6524,Online-Y,8,TGT,eng,rus,100,seattle_times.253485,False,1632229257.095,1632229299.947
27662,264859,engrus6524,Online-Y,9,TGT,eng,rus,100,seattle_times.253485,False,1632229299.954,1632229362.888
27663,264861,engrus6524,Online-Y,10,TGT,eng,rus,100,seattle_times.253485,False,1632229362.898,1632229385.329
27664,264865,engrus6524,Online-Y,11,TGT,eng,rus,100,seattle_times.253485,False,1632229385.336,1632229427.209
27665,264870,engrus6524,Online-Y,12,TGT,eng,rus,100,seattle_times.253485,False,1632229427.219,1632229486.799
27666,264872,engrus6524,Online-Y,13,TGT,eng,rus,100,seattle_times.253485,False,1632229486.806,1632229505.03
27667,264875,engrus6524,Online-Y,14,TGT,eng,rus,99,seattle_times.253485,True,1632229505.035,1632229533.791
27669,264896,engrus6524,Online-Y,1,TGT,eng,rus,100,en.ndtv.com.75164,False,1632229578.554,1632229655.4
27670,264898,engrus652b,Online-W,1,TGT,eng,rus,100,standard.co.uk.57768,False,1632230198.339,1632230225.905
27671,264906,engrus652b,Online-W,2,TGT,eng,rus,100,standard.co.uk.57768,False,1632230225.913,1632230251.762
27672,264928,engrus652b,Online-W,3,TGT,eng,rus,100,standard.co.uk.57768,False,1632230264.263,1632230433.157
27673,264951,engrus652b,Online-W,4,TGT,eng,rus,100,standard.co.uk.57768,False,1632230433.164,1632230540.552
27674,264956,engrus652b,Online-W,5,TGT,eng,rus,100,standard.co.uk.57768,False,1632230540.56,1632230562.359
27675,264958,engrus652b,Online-W,6,TGT,eng,rus,100,standard.co.uk.57768,False,1632230562.367,1632230577.916
27676,264965,engrus652b,Online-W,7,TGT,eng,rus,98,standard.co.uk.57768,False,1632230577.923,1632230650.402
27677,264966,engrus652b,Online-W,8,TGT,eng,rus,100,standard.co.uk.57768,False,1632230650.409,1632230664.514
27678,264974,engrus652b,Online-A,0,TGT,eng,rus,100,voa-en.100681,False,1632231295.669,1632231318.63
27679,264982,engrus652b,Online-A,1,TGT,eng,rus,100,voa-en.100681,False,1632231318.642,1632231380.329
27680,264989,engrus652b,Online-A,2,TGT,eng,rus,100,voa-en.100681,False,1632231380.338,1632231405.625
27681,264998,engrus652b,Online-A,3,TGT,eng,rus,100,voa-en.100681,False,1632231405.632,1632231474.236
27682,265004,engrus652b,Online-A,4,TGT,eng,rus,100,voa-en.100681,False,1632231474.244,1632231505.077
27684,265010,engrus652b,Online-A,6,TGT,eng,rus,100,voa-en.100681,False,1632231558.942,1632231582.434
27685,265013,engrus652b,Online-A,7,TGT,eng,rus,100,voa-en.100681,False,1632231582.441,1632231609.588
27686,265034,engrus652b,Online-A,8,TGT,eng,rus,98,voa-en.100681,False,1632231609.596,1632231644.458
27687,265039,engrus652b,Online-A,9,TGT,eng,rus,99,voa-en.100681,False,1632231644.465,1632231669.706
27688,265042,engrus652b,Online-A,10,TGT,eng,rus,100,voa-en.100681,False,1632231669.713,1632231693.424
27689,265043,engrus652b,Online-A,11,TGT,eng,rus,99,voa-en.100681,True,1632231693.429,1632231720.749
27690,265052,engrus652b,Online-W,9,TGT,eng,rus,100,standard.co.uk.57768,False,1632232460.693,1632232503.998
27691,265054,engrus652b,Online-W,10,TGT,eng,rus,100,standard.co.uk.57768,False,1632232504.005,1632232562.332
27693,265064,engrus652b,translator-A,0,TGT,eng,rus,99,guardian.306722,False,1632232631.794,1632232700.627
27694,265067,engrus652b,translator-A,1,TGT,eng,rus,100,guardian.306722,False,1632232700.645,1632232717.63
27695,265119,engrus652b,translator-A,7,TGT,eng,rus,100,guardian.306722,False,1632234030.615,1632234126.42
27696,265122,engrus652b,translator-A,8,TGT,eng,rus,100,guardian.306722,False,1632234126.432,1632234142.696
27697,265143,engrus652b,translator-A,10,TGT,eng,rus,100,guardian.306722,False,1632234549.426,1632234589.19
27698,265145,engrus652b,translator-A,11,TGT,eng,rus,100,guardian.306722,False,1632234589.198,1632234635.408
27699,265148,engrus652b,translator-A,12,TGT,eng,rus,100,guardian.306722,False,1632234635.419,1632234716.994
27700,265150,engrus652b,translator-A,13,TGT,eng,rus,100,guardian.306722,False,1632234720.576,1632234751.259
27701,266478,engrus652b,translator-A,15,TGT,eng,rus,100,guardian.306722,False,1632263125.949,1632263128.718
27702,268606,engrus652b,translator-A,20,TGT,eng,rus,98,guardian.306722,False,1632294470.732,1632294561.202
27703,268655,engrus652b,translator-A,21,TGT,eng,rus,100,guardian.306722,False,1632294561.211,1632294707.483
27739,273813,engrus6524,Online-B,0,TGT,eng,rus,99,bbc.500823,False,1631984667.324,1631984682.089
27768,274056,engrus6508,Online-B,5,TGT,eng,rus,99,express.co.uk.44069,False,1631864581.381,1631864589.0
27773,274065,engrus6508,Online-B,8,TGT,eng,rus,100,express.co.uk.44069,False,1631864608.04,1631864615.433
28012,275580,engrus6507,translator-A,0,TGT,eng,rus,98,sky.com.33889,False,1631869886.248,1631869917.356
28013,275585,engrus6507,translator-A,1,TGT,eng,rus,98,sky.com.33889,False,1631869917.366,1631869924.164
28016,275602,engrus6507,translator-A,3,TGT,eng,rus,99,sky.com.33889,False,1631869946.648,1631869955.218
28018,275618,engrus6507,translator-A,4,TGT,eng,rus,99,sky.com.33889,False,1631869955.224,1631869965.569
28019,275628,engrus6507,translator-A,5,TGT,eng,rus,98,sky.com.33889,False,1631869965.576,1631869974.928
28020,275633,engrus6507,translator-A,6,TGT,eng,rus,99,sky.com.33889,False,1631869974.934,1631869984.887
28027,275680,engrus6507,translator-A,18,TGT,eng,rus,99,sky.com.33889,False,1631870135.704,1631870142.911
28028,275684,engrus6507,translator-A,19,TGT,eng,rus,99,sky.com.33889,False,1631870142.915,1631870150.161
28030,275700,engrus6507,Online-W,1,TGT,eng,rus,99,bbc.500882,False,1631870284.395,1631870292.163
28031,275709,engrus6507,Online-W,2,TGT,eng,rus,100,bbc.500882,False,1631870292.169,1631870311.657
28047,275837,engrus6507,Online-A,31,TGT,eng,rus,98,bbc.500823,False,1631870886.255,1631870904.801
28048,275843,engrus6507,Online-A,32,TGT,eng,rus,98,bbc.500823,False,1631870904.809,1631870915.56
28049,275850,engrus6507,Online-A,33,TGT,eng,rus,99,bbc.500823,False,1631870915.565,1631870924.578
28050,275855,engrus6507,Online-A,34,TGT,eng,rus,99,bbc.500823,False,1631870924.583,1631870939.386
28051,275858,engrus6507,Online-A,35,TGT,eng,rus,99,bbc.500823,False,1631870939.391,1631870949.022
28062,275898,engrus6507,Online-A,2,TGT,eng,rus,98,allafrica.53568,False,1631871170.522,1631871185.861
28063,275902,engrus6507,Online-A,3,TGT,eng,rus,99,allafrica.53568,False,1631871185.865,1631871197.728
28125,277439,engrus651e,Facebook-AI,15,TGT,eng,rus,99,guardian.306722,False,1631878502.813,1631878511.855
28156,277884,engrus650a,Manifold,26,TGT,eng,rus,98,standard.co.uk.57834,False,1631883527.804,1631883533.104
28225,278146,engrus6503,NiuTrans,4,TGT,eng,rus,100,foxnews.106537,False,1631880762.444,1631880777.86
28251,278225,engrus6503,NiuTrans,9,TGT,eng,rus,98,foxnews.106537,False,1631880958.957,1631881002.288
28278,278273,engrus650a,NVIDIA-NeMo,13,TGT,eng,rus,98,guardian.306625,False,1631884780.135,1631884782.393
28284,278289,engrus650a,Online-W,3,TGT,eng,rus,98,en.ndtv.com.75227,False,1631884878.947,1631884881.936
28285,278291,engrus650a,Online-W,4,TGT,eng,rus,98,en.ndtv.com.75227,False,1631884881.942,1631884886.181
28287,278297,engrus650a,Online-W,6,TGT,eng,rus,98,en.ndtv.com.75227,False,1631884891.298,1631884895.219
28336,278501,engrus6503,NiuTrans,12,TGT,eng,rus,100,foxnews.106537,False,1631881780.67,1631881804.405
28349,278546,engrus6503,Online-B,0,TGT,eng,rus,100,express.co.uk.44141,False,1631881908.414,1631881934.833
28392,278719,engrus6503,Online-B,1,TGT,eng,rus,98,guardian.306722,False,1631882281.604,1631882307.834
28399,278795,engrus6503,Online-B,8,TGT,eng,rus,100,guardian.306722,False,1631882578.532,1631882598.018
28421,278908,engrus6511,Online-B,1,TGT,eng,rus,100,seattle_times.253485,False,1631882881.862,1631882912.803
28429,278930,engrus6511,Online-B,2,TGT,eng,rus,100,seattle_times.253485,False,1631882916.715,1631882952.914
28431,278953,engrus6511,Online-B,6,TGT,eng,rus,100,seattle_times.253485,False,1631883037.079,1631883055.751
28439,278974,engrus6511,Online-B,7,TGT,eng,rus,100,seattle_times.253485,False,1631883062.926,1631883090.669
28444,278996,engrus6503,Online-B,21,TGT,eng,rus,100,guardian.306722,False,1631883086.029,1631883113.175
28446,279001,engrus6511,Online-B,8,TGT,eng,rus,100,seattle_times.253485,False,1631883097.854,1631883122.453
28450,279012,engrus6511,Online-B,9,TGT,eng,rus,100,seattle_times.253485,False,1631883126.045,1631883142.252
28458,279045,engrus6511,Online-B,4,TGT,eng,rus,100,seattle_times.253485,False,1631883251.764,1631883278.736
28459,279060,engrus6503,NVIDIA-NeMo,0,TGT,eng,rus,100,abcnews.420122,False,1631883278.408,1631883308.451
28462,279120,engrus6503,Facebook-AI,0,TGT,eng,rus,98,egyptindependent.com.6408,False,1631883515.41,1631883542.433
28463,279128,engrus6511,Online-B,8,TGT,eng,rus,100,seattle_times.253485,False,1631883555.691,1631883558.924
28464,279136,engrus6511,Online-B,10,TGT,eng,rus,100,seattle_times.253485,False,1631883561.722,1631883567.236
28465,279140,engrus6511,Online-B,12,TGT,eng,rus,100,seattle_times.253485,False,1631883570.425,1631883573.676
28466,279147,engrus6511,Online-B,5,TGT,eng,rus,100,seattle_times.253485,False,1631883542.217,1631883583.667
28468,279157,engrus6511,Online-B,14,TGT,eng,rus,100,seattle_times.253485,True,1631883596.741,1631883607.043
28469,279174,engrus6503,Facebook-AI,5,TGT,eng,rus,100,egyptindependent.com.6408,False,1631883692.046,1631883723.246
28470,279185,engrus6511,Online-B,2,TGT,eng,rus,100,novinite.com.40529,False,1631883715.873,1631883742.729
28471,279191,engrus6503,Facebook-AI,6,TGT,eng,rus,100,egyptindependent.com.6408,False,1631883723.249,1631883747.356
28473,279212,engrus6511,Online-B,3,TGT,eng,rus,100,novinite.com.40529,False,1631883758.449,1631883778.334
28474,279245,engrus6503,translator-A,1,TGT,eng,rus,100,cnbc.com.58093,False,1631883867.805,1631883902.252
28477,279295,engrus6511,Online-B,0,TGT,eng,rus,100,novinite.com.40529,False,1631884058.632,1631884076.647
28478,279317,engrus6511,Online-B,1,TGT,eng,rus,100,novinite.com.40529,False,1631884080.215,1631884115.959
28479,279325,engrus6511,Online-B,3,TGT,eng,rus,100,novinite.com.40529,False,1631884169.116,1631884198.602
28481,279353,engrus6511,Online-B,4,TGT,eng,rus,100,novinite.com.40529,False,1631884213.794,1631884242.409
28482,279359,engrus6503,translator-A,7,TGT,eng,rus,100,cnbc.com.58093,False,1631884211.691,1631884248.502
28484,279372,engrus6511,Online-B,8,TGT,eng,rus,100,novinite.com.40529,False,1631884343.05,1631884358.602
28485,279385,engrus6511,Online-B,9,TGT,eng,rus,100,novinite.com.40529,False,1631884365.889,1631884385.419
28486,279388,engrus6503,translator-A,11,TGT,eng,rus,100,cnbc.com.58093,False,1631884355.461,1631884391.346
28487,279395,engrus6511,Online-B,10,TGT,eng,rus,100,novinite.com.40529,False,1631884389.867,1631884405.5
28489,279422,engrus6511,Online-B,11,TGT,eng,rus,100,novinite.com.40529,False,1631884430.099,1631884457.078
28490,279440,engrus6511,Online-Y,3,TGT,eng,rus,100,brisbanetimes.com.au.275186,False,1631884606.442,1631884665.71
28491,279445,engrus6511,Online-Y,4,TGT,eng,rus,100,brisbanetimes.com.au.275186,False,1631884669.278,1631884686.758
28495,279489,engrus6511,Online-Y,6,TGT,eng,rus,100,brisbanetimes.com.au.275186,False,1631884755.073,1631884807.251
28513,279617,engrus6511,Online-W,4,TGT,eng,rus,100,guardian.306616,False,1631885416.89,1631885477.938
28518,279640,engrus6503,Online-W,0,TGT,eng,rus,100,guardian.306645,False,1631885498.949,1631885515.263
28519,279647,engrus6511,Online-W,5,TGT,eng,rus,100,guardian.306616,False,1631885482.066,1631885527.33
28521,279657,engrus6503,Online-W,1,TGT,eng,rus,98,guardian.306645,False,1631885515.266,1631885539.066
28528,279679,engrus6511,Online-W,6,TGT,eng,rus,100,guardian.306616,False,1631885535.347,1631885570.563
28532,279691,engrus6511,Online-W,7,TGT,eng,rus,100,guardian.306616,False,1631885622.264,1631885662.339
28552,279733,engrus6511,Online-W,8,TGT,eng,rus,100,guardian.306616,False,1631885665.779,1631885725.39
28560,279760,engrus6511,Online-W,11,TGT,eng,rus,100,guardian.306616,False,1631885832.915,1631885850.62
28565,279769,engrus6514,Online-B,3,TGT,eng,rus,99,bbc.500856,False,1631885858.144,1631885859.198
28566,279770,engrus6514,Online-B,4,TGT,eng,rus,99,bbc.500856,False,1631885859.212,1631885860.246
28567,279771,engrus6514,Online-B,5,TGT,eng,rus,99,bbc.500856,False,1631885860.27,1631885861.28
28577,279789,engrus6514,Online-B,9,TGT,eng,rus,98,bbc.500856,False,1631885876.557,1631885880.342
28578,279793,engrus6511,Online-W,12,TGT,eng,rus,100,guardian.306616,False,1631885871.412,1631885884.812
28582,279803,engrus6514,Online-B,12,TGT,eng,rus,98,bbc.500856,False,1631885891.571,1631885892.851
28586,279823,engrus6511,Online-W,14,TGT,eng,rus,100,guardian.306616,False,1631885907.347,1631886032.743
28590,279840,engrus6511,Online-W,15,TGT,eng,rus,100,guardian.306616,False,1631886040.299,1631886055.45
28592,279845,engrus6503,Online-W,19,TGT,eng,rus,100,guardian.306645,False,1631886030.62,1631886058.374
28593,279849,engrus6514,translator-B,3,TGT,eng,rus,100,novinite.com.40529,False,1631886062.788,1631886063.597
28594,279850,engrus6503,Online-W,20,TGT,eng,rus,100,guardian.306645,False,1631886058.377,1631886064.52
28598,279860,engrus6514,translator-B,4,TGT,eng,rus,100,novinite.com.40529,False,1631886063.61,1631886072.188
28602,279871,engrus6514,translator-B,10,TGT,eng,rus,98,novinite.com.40529,False,1631886165.915,1631886170.614
28606,279878,engrus6511,Online-W,18,TGT,eng,rus,100,guardian.306616,False,1631886165.242,1631886183.603
28608,279885,engrus6514,translator-B,12,TGT,eng,rus,98,novinite.com.40529,False,1631886182.841,1631886188.504
28615,279913,engrus6511,Online-W,19,TGT,eng,rus,100,guardian.306616,False,1631886183.608,1631886232.763
28617,279920,engrus6511,Online-W,20,TGT,eng,rus,100,guardian.306616,False,1631886239.49,1631886243.875
28622,279942,engrus6511,Online-W,25,TGT,eng,rus,100,guardian.306616,True,1631886355.421,1631886360.14
28635,279980,engrus6511,Facebook-AI,0,TGT,eng,rus,100,rt.com.131279,False,1631886401.533,1631886430.181
28638,279989,engrus6511,Facebook-AI,3,TGT,eng,rus,100,rt.com.131279,False,1631886488.683,1631886546.252
28647,280029,engrus6514,translator-B,2,TGT,eng,rus,98,novinite.com.40529,False,1631886518.608,1631886603.883
28665,280089,engrus6514,NVIDIA-NeMo,5,TGT,eng,rus,98,seattle_times.253342,False,1631886711.477,1631886763.567
28669,280097,engrus6511,Facebook-AI,6,TGT,eng,rus,100,rt.com.131279,False,1631886655.746,1631886777.338
28672,280104,engrus6511,Facebook-AI,7,TGT,eng,rus,100,rt.com.131279,False,1631886777.345,1631886780.922
28673,280106,engrus6514,NVIDIA-NeMo,8,TGT,eng,rus,99,seattle_times.253342,False,1631886779.347,1631886781.261
28675,280109,engrus6514,NVIDIA-NeMo,9,TGT,eng,rus,99,seattle_times.253342,False,1631886781.285,1631886786.856
28679,280114,engrus6514,NVIDIA-NeMo,10,TGT,eng,rus,99,seattle_times.253342,False,1631886786.878,1631886791.168
28687,280145,engrus6514,Manifold,4,TGT,eng,rus,98,metro.co.uk.47971,False,1631887014.648,1631887019.123
28692,280166,engrus6503,Online-W,3,TGT,eng,rus,100,guardian.306645,False,1631887047.92,1631887064.081
28695,280173,engrus6514,Manifold,8,TGT,eng,rus,98,metro.co.uk.47971,False,1631887073.756,1631887079.307
28699,280185,engrus6503,Online-W,6,TGT,eng,rus,98,guardian.306645,False,1631887103.746,1631887126.886
28701,280207,engrus6503,Online-W,14,TGT,eng,rus,99,guardian.306645,False,1631887263.414,1631887280.453
28702,280214,engrus6511,Online-W,4,TGT,eng,rus,100,guardian.306616,False,1631887277.09,1631887296.802
28705,280223,engrus6514,Facebook-AI,3,TGT,eng,rus,99,foxnews.106543,False,1631887318.324,1631887326.307
28706,280225,engrus6514,Facebook-AI,4,TGT,eng,rus,100,foxnews.106543,False,1631887326.331,1631887330.685
28709,280235,engrus6514,Facebook-AI,7,TGT,eng,rus,98,foxnews.106543,False,1631887341.267,1631887345.844
28713,280243,engrus6514,Facebook-AI,10,TGT,eng,rus,100,foxnews.106543,False,1631887354.684,1631887357.579
28714,280244,engrus6511,Online-W,5,TGT,eng,rus,100,guardian.306616,False,1631887296.809,1631887358.621
28715,280246,engrus6514,Facebook-AI,11,TGT,eng,rus,99,foxnews.106543,False,1631887357.627,1631887359.51
28716,280248,engrus6514,Facebook-AI,12,TGT,eng,rus,98,foxnews.106543,False,1631887359.532,1631887362.862
28720,280258,engrus6511,Online-W,6,TGT,eng,rus,100,guardian.306616,False,1631887358.628,1631887397.125
28722,280261,engrus6511,Online-W,7,TGT,eng,rus,100,guardian.306616,False,1631887397.129,1631887403.613
28723,280264,engrus6514,Online-Y,0,TGT,eng,rus,99,foxnews.106543,False,1631887369.07,1631887417.025
28732,280330,engrus6511,Online-W,16,TGT,eng,rus,100,guardian.306616,False,1631887580.461,1631887608.151
28733,280334,engrus6511,Online-W,17,TGT,eng,rus,100,guardian.306616,False,1631887608.157,1631887612.488
28741,280458,engrus6503,translator-A,9,TGT,eng,rus,98,foxnews.106543,False,1631887946.734,1631888022.142
28744,280494,engrus6503,translator-A,10,TGT,eng,rus,100,foxnews.106543,False,1631888022.144,1631888069.803
28754,280599,engrus6503,Online-Y,5,TGT,eng,rus,99,express.co.uk.44090,False,1631888374.196,1631888395.452
28756,280614,engrus6503,Online-Y,9,TGT,eng,rus,99,express.co.uk.44090,False,1631888464.661,1631888491.141
28758,280632,engrus6503,Online-Y,10,TGT,eng,rus,98,express.co.uk.44090,False,1631888491.144,1631888513.101
28767,280786,engrus6503,Online-A,6,TGT,eng,rus,100,seattle_times.253485,False,1631888980.658,1631889000.762
28768,280798,engrus6503,Online-A,7,TGT,eng,rus,100,seattle_times.253485,False,1631889000.765,1631889025.951
28772,280826,engrus6503,Online-A,9,TGT,eng,rus,100,seattle_times.253485,False,1631889062.427,1631889089.061
