word,upos,xpos,deprel,case,gender,number,animacy,score,ner
в,ADP,,case,,,,,0.0978423193688555,NONE
машину,NOUN,,obl,Acc,Fem,Sing,Inan,-0.2558962519128768,NONE
и,CCONJ,,cc,,,,,0.0715733060947481,NONE
сели,VERB,,conj,,,Plur,,0.2211229259456105,NONE
на,ADP,,case,,,,,0.2018310144714896,NONE
паром,NOUN,,obl,Acc,Masc,Sing,Inan,0.3203443086777944,NONE
в,ADP,,case,,,,,0.1516098358297229,NONE
Портсмут,PROPN,,obl,Acc,Masc,Sing,Inan,0.1376932841737809,LOC
.,PUNCT,,punct,,,,,-0.218864735200928,NONE
Настоящие,ADJ,,amod,Nom,,Plur,,0.0260413914716077,NONE
либеральные,ADJ,,amod,Nom,,Plur,,-0.079201375140269,NONE
демократии,NOUN,,nsubj,Nom,Fem,Plur,Inan,-0.111017995582038,NONE
не,PART,,advmod,,,,,-0.1206595736415508,NONE
допускают,VERB,,root,,,Plur,,-0.0681384126019228,NONE
введения,NOUN,,obl,Gen,Neut,Sing,Inan,0.4338719516576327,NONE
авторитарных,ADJ,,amod,Gen,,Plur,,0.761481583323644,NONE
мер,NOUN,,nmod,Gen,Fem,Plur,Inan,0.0125768087715533,NONE
.,PUNCT,,punct,,,,,-0.1768431456994695,NONE
Когда,SCONJ,,mark,,,,,0.1185869763244712,NONE
до,ADP,,case,,,,,-0.0203066387607623,NONE
выборов,NOUN,,obl,Gen,Masc,Plur,Inan,-0.0033276164264377,NONE
осталось,VERB,,advcl,,Neut,Sing,,0.167408425257373,NONE
меньше,ADV,,nsubj,,,,,0.0351801801913193,NONE
двух,NUM,,nummod,Gen,,,,-0.0332756882930927,NONE
недель,NOUN,,obl,Gen,Fem,Plur,Inan,0.0787413416089142,NONE
и,CCONJ,,cc,,,,,0.1652014696037504,NONE
на,ADP,,case,,,,,-0.0249620310895817,NONE
избирательные,ADJ,,amod,Acc,,Plur,Inan,0.0466317139515346,NONE
кампании,NOUN,,obl,Acc,Fem,Plur,Inan,0.0649336491126065,NONE
уже,ADV,,advmod,,,,,0.0651367523358336,NONE
буквально,ADV,,advmod,,,,,0.0580226499665883,NONE
нет,VERB,,conj,,,Sing,,0.0547890159654205,NONE
времени,NOUN,,nsubj,Gen,Neut,Sing,Inan,0.0368554822092679,NONE
",",PUNCT,,punct,,,,,0.5939854604236046,NONE
откладывание,NOUN,,nsubj,Nom,Neut,Sing,Inan,0.1766818516093886,NONE
станет,VERB,,root,,,Sing,,0.1564195528431071,NONE
горькой,ADJ,,amod,Ins,Fem,Sing,,0.0679565590677346,NONE
насмешкой,NOUN,,obl,Ins,Fem,Sing,Inan,0.0306126584869212,NONE
над,ADP,,case,,,,,0.0151362098060157,NONE
мечтами,NOUN,,nmod,Ins,Fem,Plur,Inan,0.0768450040705066,NONE
международного,ADJ,,amod,Gen,Neut,Sing,,0.0724426016471819,NONE
сообщества,NOUN,,nmod,Gen,Neut,Sing,Inan,0.0199926507817251,NONE
об,ADP,,case,,,,,0.0118108982203568,NONE
объединении,NOUN,,nmod,Loc,Neut,Sing,Inan,0.194253442267305,NONE
глубоко,ADV,,advmod,,,,,0.0076049815773192,NONE
разрозненной,VERB,,acl,Gen,Fem,Sing,,0.1076596763949588,NONE
страны,NOUN,,nmod,Gen,Fem,Sing,Inan,0.1410422559990908,NONE
.,PUNCT,,punct,,,,,-0.4487125818062423,NONE
Многонациональный,ADJ,,amod,Nom,Masc,Sing,,0.381864366346182,NONE
банк,NOUN,,nsubj,Nom,Masc,Sing,Inan,-0.0299926164603135,NONE
со,ADP,,case,,,,,-0.0825295144683703,NONE
штаб-квартирой,NOUN,,nmod,Ins,Fem,Sing,Inan,0.0372740179016976,NONE
в,ADP,,case,,,,,-0.0294603542220291,NONE
Лондоне,PROPN,,nmod,Loc,Masc,Sing,Inan,0.0174999956609568,LOC
HSBC,PROPN,,flat:foreign,,,,,0.0316680387304698,ORG
обратился,VERB,,root,,Masc,Sing,,-0.0439956756080785,NONE
к,ADP,,case,,,,,-0.0204967576362149,NONE
социальным,ADJ,,amod,Dat,,Plur,,0.038244610341979,NONE
сетям,NOUN,,obl,Dat,Fem,Plur,Inan,0.03378137609426,NONE
",",PUNCT,,punct,,,,,0.1918378847421483,NONE
чтобы,SCONJ,,mark,,,,,-0.0602133251819376,NONE
заявить,VERB,,advcl,,,,,0.0047401021942134,NONE
",",PUNCT,,punct,,,,,0.3057373089347295,NONE
что,SCONJ,,mark,,,,,-0.0687373001787068,NONE
",",PUNCT,,punct,,,,,0.1033404419923016,NONE
как,SCONJ,,mark,,,,,-0.01094836365197,NONE
утверждают,VERB,,parataxis,,,Plur,,-0.0902211888797908,NONE
китайские,ADJ,,amod,Nom,,Plur,,0.0415452692235604,NONE
СМИ,NOUN,,nsubj,Nom,Neut,Plur,Inan,0.070525007909089,ORG
",",PUNCT,,punct,,,,,0.0679353574114014,NONE
это,PRON,,nsubj,Nom,Neut,Sing,Inan,0.0558976355378607,NONE
не,PART,,advmod,,,,,-0.0088011337431856,NONE
«фабрикация,NOUN,,ccomp,Nom,Fem,Sing,Inan,0.1116872533464549,NONE
улик»,NOUN,,nmod,Gen,Masc,Sing,Inan,0.0691185366065579,NONE
против,ADP,,case,,,,,-0.0641817159273733,NONE
Huawei,PROPN,,flat:foreign,,,,,-0.4168994219783307,ORG
",",PUNCT,,punct,,,,,0.0721868397976924,NONE
что,PRON,,nsubj,Nom,,,,0.0472249833909439,NONE
привело,VERB,,parataxis,,Neut,Sing,,0.1376935091114318,NONE
к,ADP,,case,,,,,-0.0132364742775499,NONE
аресту,NOUN,,obl,Dat,Masc,Sing,Inan,-0.0108989552063319,NONE
финансового,ADJ,,amod,Gen,Masc,Sing,,-0.0926809073185164,NONE
директора,NOUN,,nmod,Gen,Masc,Sing,Anim,-0.0285956534310074,NONE
компании,NOUN,,nmod,Gen,Fem,Sing,Inan,0.0821615029450674,NONE
в,ADP,,case,,,,,-0.038402311291911,NONE
Канаде,PROPN,,nmod,Loc,Fem,Sing,Inan,-0.0185763933219946,LOC
.,PUNCT,,punct,,,,,-0.5523161387476007,NONE
Что,PRON,,nsubj,Nom,,,,0.3952796289408024,NONE
касается,VERB,,advcl,,,Sing,,-0.150459540591312,NONE
поддерживаемых,VERB,,acl,Gen,,Plur,,0.019391075385188,NONE
государством,NOUN,,obl,Ins,Neut,Sing,Inan,-0.0273075565524573,NONE
медиа-организаций,NOUN,,obl,Gen,Fem,Plur,Inan,0.0337335808197047,NONE
",",PUNCT,,punct,,,,,0.0211613865335965,NONE
им,PRON,,iobj,Dat,,Plur,,-0.032995775109181,NONE
по-прежнему,ADV,,advmod,,,,,0.0730292786668271,NONE
разрешено,VERB,,root,,Neut,Sing,,0.2505937731753353,NONE
пользоваться,VERB,,csubj:pass,,,,,0.33553395206245,NONE
Твиттером,PROPN,,obl,Ins,Masc,Sing,Inan,0.1307174883319367,PER
",",PUNCT,,punct,,,,,0.1430130601945409,NONE
но,CCONJ,,cc,,,,,0.0447844190564533,NONE
они,PRON,,nsubj,Nom,,Plur,,-0.2111532163610173,NONE
больше,ADV,,advmod,,,,,0.0825061026580018,NONE
не,PART,,advmod,,,,,-0.1354461265145203,NONE
имеют,VERB,,conj,,,Plur,,0.0583276574355452,NONE
права,NOUN,,obl,Gen,Neut,Sing,Inan,0.019684446600523,NONE
платить,VERB,,obl,,,,,0.0136349938081777,NONE
за,ADP,,case,,,,,-0.0668250827264456,NONE
рекламу,NOUN,,obl,Acc,Fem,Sing,Inan,0.0834284027323481,NONE
",",PUNCT,,punct,,,,,-0.0648189334012016,NONE
которая,PRON,,nsubj,Nom,,,,-0.1328359804924463,NONE
появляется,VERB,,acl:relcl,,,Sing,,-0.0359092633909413,NONE
независимо,ADV,,advmod,,,,,0.0698630974056651,NONE
от,ADP,,case,,,,,0.0328398271598839,NONE
того,PRON,,obl,Gen,Neut,Sing,Inan,0.0874286267371445,NONE
",",PUNCT,,punct,,,,,-0.0025275869219958,NONE
решили,VERB,,acl,,,Plur,,0.0263762871113525,NONE
ли,PART,,advmod,,,,,0.0172557074121149,NONE
вы,PRON,,nsubj,Nom,,Plur,,-0.042621315802183,NONE
следить,VERB,,xcomp,,,,,0.2306686473799841,NONE
за,ADP,,case,,,,,-0.0147041111319071,NONE
твитом,NOUN,,obl,Ins,Masc,Sing,Inan,0.0072063441435778,NONE
группы,NOUN,,nmod,Gen,Fem,Sing,Inan,0.1349371630233549,NONE
.,PUNCT,,punct,,,,,0.3226601212973519,NONE
Gitau,PROPN,,nsubj,,,,,0.158306898273676,ORG
не,PART,,advmod,,,,,-0.0630211598531558,NONE
смогло,VERB,,root,,Neut,Sing,,-0.1483025870219253,NONE
немедленно,ADV,,advmod,,,,,-0.0048085822606386,NONE
дать,VERB,,xcomp,,,,,0.0421489570647999,NONE
точно,ADV,,advmod,,,,,0.0207746137980481,NONE
acreage,X,,flat:foreign,,,,,0.0433216977130852,NONE
огороженной,VERB,,amod,Gen,Fem,Sing,,0.0307579847895343,NONE
земли,NOUN,,nmod,Gen,Fem,Sing,Inan,0.1296439391492265,NONE
стадиона,NOUN,,nmod,Gen,Masc,Sing,Inan,0.0638378173164941,NONE
но,CCONJ,,cc,,,,,-0.1565040798075926,NONE
настояло,VERB,,conj,,Neut,Sing,,0.2135186339191995,NONE
оно,PRON,,nsubj,Nom,Neut,Sing,,-0.030254662735055,NONE
вместить,VERB,,xcomp,,,,,0.1992530620254929,NONE
беговую,ADJ,,amod,Acc,Fem,Sing,,0.2551440264304494,NONE
дорожку,NOUN,,obj,Acc,Fem,Sing,Inan,0.3522809158616857,NONE
",",PUNCT,,punct,,,,,0.0652560498152096,NONE
2,NUM,,nummod,,,,,-0.1483684773719553,NONE
поля,NOUN,,conj,Gen,Neut,Sing,Inan,0.0262151298940547,NONE
и,CCONJ,,cc,,,,,-0.0999295922473555,NONE
корты,NOUN,,conj,Acc,Masc,Plur,Inan,-0.0419870536376049,NONE
шарика,NOUN,,nmod,Gen,Masc,Sing,Inan,0.2101506857764434,NONE
и,CCONJ,,cc,,,,,-0.0122805347616913,NONE
крытые,ADJ,,amod,Acc,,Plur,Inan,0.1651133200883818,NONE
средства,NOUN,,conj,Acc,Neut,Plur,Inan,-0.0424629634005553,NONE
игры,NOUN,,nmod,Gen,Fem,Sing,Inan,0.0162426997308365,NONE
.,PUNCT,,punct,,,,,0.3888109349726067,NONE
Одна,DET,,amod,Nom,Fem,Sing,,-0.7637876847999236,NONE
только,PART,,advmod,,,,,-0.0696735441318489,NONE
доставка,NOUN,,nsubj,Nom,Fem,Sing,Inan,-0.244635764591068,NONE
стоила,VERB,,root,,Fem,Sing,,-0.0783275989831093,NONE
около,ADP,,case,,,,,0.057793851626605,NONE
100,NUM,,nummod,,,,,0.2147606938421704,NONE
долларов,NOUN,,obl,Gen,Masc,Plur,Inan,0.0069233856446147,NONE
США,PROPN,,nmod,Gen,,Plur,Inan,-0.2897582089533015,LOC
.,PUNCT,,punct,,,,,0.3918925734288725,NONE
Я,PRON,,nsubj,Nom,,Sing,,-0.0046886909894577,NONE
думаю,VERB,,root,,,Sing,,0.0777441947129425,NONE
",",PUNCT,,punct,,,,,0.1056511680232765,NONE
что,SCONJ,,mark,,,,,0.0949499503512888,NONE
это,PRON,,nsubj,Nom,Neut,Sing,Inan,0.0008911980400104,NONE
",",PUNCT,,punct,,,,,0.0672836135167088,NONE
в,ADP,,case,,,,,0.0874317948537064,NONE
каком-то,DET,,det,Loc,Masc,Sing,,0.1829517071188498,NONE
смысле,NOUN,,parataxis,Loc,Masc,Sing,Inan,0.0305500134251984,NONE
",",PUNCT,,punct,,,,,0.1472318381412169,NONE
замалчивание,NOUN,,ccomp,Nom,Neut,Sing,Inan,0.1576839446407517,NONE
какой-то,DET,,det,Gen,Fem,Sing,,0.0241137631410915,NONE
незначительной,ADJ,,amod,Gen,Fem,Sing,,0.1215338699572218,NONE
вещи,NOUN,,nmod,Gen,Fem,Sing,Inan,0.0816616899787461,NONE
в,ADP,,case,,,,,0.2279540461225304,NONE
моей,DET,,det,Loc,Fem,Sing,,0.0748340469063338,NONE
жизни,NOUN,,nmod,Loc,Fem,Sing,Inan,0.063532855726643,NONE
",",PUNCT,,punct,,,,,0.0650336235200915,NONE
чтобы,SCONJ,,mark,,,,,-0.0964400195433769,NONE
отразить,VERB,,advcl,,,,,0.1735381607266886,NONE
некоторое,DET,,det,Acc,Neut,Sing,,0.0789144593323553,NONE
позитивное,ADJ,,amod,Acc,Neut,Sing,,0.0243928983464049,NONE
отношение,NOUN,,obj,Acc,Neut,Sing,Inan,-0.1685942588171695,NONE
к,ADP,,case,,,,,-0.0664782319099121,NONE
моей,DET,,det,Dat,Fem,Sing,,0.0961623404723988,NONE
собственной,ADJ,,amod,Dat,Fem,Sing,,0.0347505279438331,NONE
психической,ADJ,,amod,Dat,Fem,Sing,,0.1855925324173387,NONE
проблеме,NOUN,,nmod,Dat,Fem,Sing,Inan,0.1227878798267215,NONE
.,PUNCT,,punct,,,,,-0.4424461313789502,NONE
Поэтому,ADV,,advmod,,,,,-0.1290118391509713,NONE
я,PRON,,nsubj,Nom,,Sing,,-0.1981221578825316,NONE
пошел,VERB,,root,,Masc,Sing,,0.0495754223849819,NONE
и,CCONJ,,cc,,,,,-0.0191906450948889,NONE
сделал,VERB,,conj,,Masc,Sing,,0.2169738437055995,NONE
соседскую,ADJ,,amod,Acc,Fem,Sing,,0.0240291195141336,NONE
вещь,NOUN,,obj,Acc,Fem,Sing,Inan,-0.0372151412140506,NONE
и,CCONJ,,cc,,,,,-0.0019305400049809,NONE
попросил,VERB,,conj,,Masc,Sing,,-0.0136498645577723,NONE
их,PRON,,obj,Acc,,Plur,,0.0480204883157385,NONE
помочь,VERB,,xcomp,,,,,0.2053843792620977,NONE
мне,PRON,,iobj,Dat,,Sing,,0.1353555665828964,NONE
понять,VERB,,xcomp,,,,,0.1065416646594203,NONE
",",PUNCT,,punct,,,,,0.0088668918380666,NONE
как,ADV,,advmod,,,,,0.0338810106310246,NONE
заставить,VERB,,xcomp,,,,,-0.1323974158231758,NONE
эту,DET,,det,Acc,Fem,Sing,,0.0964623849224929,NONE
собаку,NOUN,,obj,Acc,Fem,Sing,Anim,0.1117317849709089,NONE
расслабиться,VERB,,xcomp,,,,,0.0920347605450496,NONE
.,PUNCT,,punct,,,,,-0.7558669347771031,NONE
Этот,DET,,det,Acc,Masc,Sing,,-0.4097509423385148,NONE
шаг,NOUN,,obj,Acc,Masc,Sing,Inan,0.0703654207296863,NONE
составляет,VERB,,root,,,Sing,,0.0733906761419578,NONE
индивидуальный,ADJ,,amod,Nom,Masc,Sing,,0.0323949180802592,NONE
GM,PROPN,,nsubj,,,,,-0.0186250678033084,ORG
из,ADP,,case,,,,,0.1005919179364974,NONE
Детройта,PROPN,,nmod,Gen,Masc,Sing,Inan,0.1492844892493,LOC
",",PUNCT,,punct,,,,,0.1201437096696039,NONE
который,PRON,,nsubj,Nom,,,,0.0384250732885079,NONE
заявил,VERB,,acl:relcl,,Masc,Sing,,0.1154280393411135,NONE
на,ADP,,case,,,,,0.3116674567848571,NONE
прошлой,ADJ,,amod,Loc,Fem,Sing,,0.1936237911078588,NONE
неделе,NOUN,,obl,Loc,Fem,Sing,Inan,0.1790571797853751,NONE
",",PUNCT,,punct,,,,,0.2916576656773086,NONE
что,SCONJ,,mark,,,,,0.1034378197426084,NONE
профсоюз,NOUN,,nsubj,Nom,Masc,Sing,Inan,0.0070336580343828,NONE
профсоюзов,NOUN,,nmod,Gen,Masc,Plur,Inan,0.0589458281288469,NONE
работников,NOUN,,nmod,Gen,Masc,Plur,Anim,0.013953425726292,NONE
автомобильной,ADJ,,amod,Gen,Fem,Sing,,0.042004092469661,NONE
промышленности,NOUN,,nmod,Gen,Fem,Sing,Inan,-0.0233062419630599,NONE
должен,ADJ,,ccomp,,Masc,Sing,,-0.100245131171485,NONE
будет,AUX,,cop,,,Sing,,0.0948101298460688,NONE
финансировать,VERB,,xcomp,,,,,0.0697292576102515,NONE
льготы,NOUN,,obj,Acc,Fem,Plur,Inan,0.179943574816921,NONE
COBRA,PROPN,,flat:foreign,,,,,0.2148812404239651,NONE
до,ADP,,case,,,,,0.2601415042249872,NONE
тех,DET,,det,Gen,,Plur,,0.2987308259503809,NONE
пор,NOUN,,obl,Gen,Fem,Plur,Inan,0.227037541526936,NONE
",",PUNCT,,punct,,,,,0.1103244412674701,NONE
пока,SCONJ,,mark,,,,,0.0294975376557675,NONE
остановка,NOUN,,nsubj,Nom,Fem,Sing,Inan,0.1561120943350716,NONE
работы,NOUN,,nmod,Gen,Fem,Sing,Inan,0.0165112661201703,NONE
не,PART,,advmod,,,,,0.0992442461043734,NONE
закончилась,VERB,,acl,,Fem,Sing,,0.0793637249628604,NONE
.,PUNCT,,punct,,,,,0.1019403014584199,NONE
Извините,VERB,,root,,,Plur,,0.0332739819387911,NONE
",",PUNCT,,punct,,,,,0.2006544835829432,NONE
из,ADP,,case,,,,,-0.0528457986753219,NONE
соображений,NOUN,,obl,Gen,Neut,Plur,Inan,-0.1441668870844306,NONE
качества,NOUN,,nmod,Gen,Neut,Sing,Inan,-0.0138026889705193,NONE
мне,PRON,,iobj,Dat,,Sing,,-0.1472245982289819,NONE
придется,VERB,,conj,,,Sing,,-0.1101832944565297,NONE
закрыть,VERB,,csubj,,,,,0.0400295342959072,NONE
этот,DET,,det,Acc,Masc,Sing,Inan,0.0229149216071448,NONE
чат,NOUN,,obj,Acc,Masc,Sing,Inan,0.3305868629172172,NONE
",",PUNCT,,punct,,,,,0.0265893064065298,NONE
если,SCONJ,,mark,,,,,0.0641231262281084,NONE
я,PRON,,nsubj,Nom,,Sing,,-0.1178103547518722,NONE
не,PART,,advmod,,,,,0.1535185824414716,NONE
получу,VERB,,advcl,,,Sing,,0.0695160465484866,NONE
ответ,NOUN,,obj,Acc,Masc,Sing,Inan,0.0584039849249354,NONE
в,ADP,,case,,,,,0.2692644911742808,NONE
течение,NOUN,,fixed,Acc,Neut,Sing,Inan,-0.0573207471055944,NONE
2,NUM,,nummod,,,,,0.0254229717036339,NONE
минут,NOUN,,obl,Gen,Fem,Plur,Inan,0.2793212185904188,NONE
.,PUNCT,,punct,,,,,-0.0803625415969135,NONE
Косметическое,ADJ,,amod,Nom,Neut,Sing,,0.4966926611132435,NONE
сотрудничество,NOUN,,nsubj,Nom,Neut,Sing,Inan,-0.1031710899372184,NONE
Kylie,PROPN,,flat:foreign,,,,,0.1020270033349706,ORG
X,PROPN,,flat:foreign,,,,,-0.0340713924867443,ORG
Balmain,PROPN,,flat:foreign,,,,,-0.0088872108667256,ORG
",",PUNCT,,punct,,,,,0.0785201952923541,NONE
которое,PRON,,nsubj:pass,Nom,,,,-0.1353186375831872,NONE
будет,AUX,,aux:pass,,,Sing,,-0.0527392881777468,NONE
официально,ADV,,advmod,,,,,-0.0004134267949225,NONE
представлено,VERB,,acl:relcl,,Neut,Sing,,0.0501288687231545,NONE
на,ADP,,case,,,,,0.0003651555259447,NONE
выставке,NOUN,,obl,Loc,Fem,Sing,Inan,0.0039186163505725,NONE
",",PUNCT,,punct,,,,,0.2261385193102192,NONE
включает,VERB,,root,,,Sing,,-0.0388308667308908,NONE
в,ADP,,case,,,,,0.0098471730851952,NONE
себя,PRON,,obl,Acc,,,,0.0320637268167309,NONE
ресницы,NOUN,,obj,Acc,Fem,Plur,Inan,0.0696096557235755,NONE
",",PUNCT,,punct,,,,,0.3731375071578447,NONE
лайнер,NOUN,,conj,Acc,Masc,Sing,Inan,0.0606535893716856,NONE
для,ADP,,case,,,,,-0.1133553057178787,NONE
губ,NOUN,,nmod,Gen,Fem,Plur,Inan,0.0991896480623165,NONE
и,CCONJ,,cc,,,,,-0.0026280978222596,NONE
блеск,NOUN,,conj,Acc,Masc,Sing,Inan,0.004644595870379,NONE
для,ADP,,case,,,,,-0.024731855649765,NONE
губ,NOUN,,nmod,Gen,Fem,Plur,Inan,0.0789028669529599,NONE
и,CCONJ,,cc,,,,,-0.0616509462832194,NONE
будет,AUX,,aux:pass,,,Sing,,-0.0237305509650407,NONE
продаваться,VERB,,conj,,,,,0.1037212789439832,NONE
в,ADP,,case,,,,,-0.0357833058863659,NONE
8,NUM,,obl,,,,,0.1036301973550863,NONE
утра,NOUN,,flat,Gen,Neut,Sing,Inan,0.0122906750952098,NONE
в,ADP,,case,,,,,-0.0276494086019456,NONE
пятницу,NOUN,,nmod,Acc,Fem,Sing,Inan,0.0063446287347324,NONE
на,ADP,,case,,,,,-0.0753220339777484,NONE
веб-сайте,NOUN,,obl,Loc,Masc,Sing,Inan,0.1120888023018756,NONE
компании,NOUN,,nmod,Gen,Fem,Sing,Inan,-0.0114171128471846,NONE
Jenner,PROPN,,flat:foreign,,,,,0.1263401098422775,ORG
',PUNCT,,punct,,,,,0.1377159009386035,ORG
s,X,,flat:foreign,,,,,0.0128681343365092,ORG
Kylie,PROPN,,flat:foreign,,,,,0.0364740070716999,ORG
Cosmetics,PROPN,,flat:foreign,,,,,0.0135757420599874,ORG
.,PUNCT,,punct,,,,,-0.0874450499077508,NONE
Начало,NOUN,,nsubj,Nom,Neut,Sing,Inan,-0.1528842032514979,NONE
дня,NOUN,,nmod,Gen,Masc,Sing,Inan,0.0665699643664781,NONE
для,ADP,,case,,,,,0.107230481341826,NONE
Wasps,PROPN,,flat:foreign,,,,,0.0277105180797238,ORG
",",PUNCT,,punct,,,,,0.0409038913771837,NONE
пострадавших,VERB,,acl,Gen,,Plur,,-0.0526114569707003,NONE
от,ADP,,case,,,,,0.1540356232835266,NONE
Ковида,PROPN,,obl,Gen,Masc,Sing,Inan,0.0970556398711075,PER
",",PUNCT,,punct,,,,,0.26696976848722,NONE
усугубилось,VERB,,root,,Neut,Sing,,0.136849635139982,NONE
с,ADP,,case,,,,,0.3452619188277935,NONE
началом,NOUN,,obl,Ins,Neut,Sing,Inan,0.2689459474642448,NONE
игры,NOUN,,nmod,Gen,Fem,Sing,Inan,0.0282203150367741,NONE
",",PUNCT,,punct,,,,,0.1568702068015277,NONE
когда,SCONJ,,mark,,,,,0.0950202400467138,NONE
Томас,PROPN,,nsubj,Nom,Masc,Sing,Anim,0.0904813618761555,PER
Янг,PROPN,,flat:name,Nom,Masc,Sing,Anim,0.1397088138004904,PER
лишился,VERB,,advcl,,Masc,Sing,,0.0937601922115151,NONE
возможности,NOUN,,obl,Gen,Fem,Sing,Inan,-0.1284895539243185,NONE
совершить,VERB,,obl,,,,,0.0434091994707238,NONE
попытку,NOUN,,obj,Acc,Fem,Sing,Inan,0.1787753639422108,NONE
благодаря,ADP,,case,,,,,-0.1453247618491113,NONE
отличной,ADJ,,amod,Dat,Fem,Sing,,0.0461190401491407,NONE
защитной,ADJ,,amod,Dat,Fem,Sing,,0.3174024764973798,NONE
атаке,NOUN,,nmod,Dat,Fem,Sing,Inan,0.0887973063943668,NONE
О,PROPN,,nmod,,,,,0.1756673876549998,PER
',PUNCT,,punct,,,,,0.143936597456034,PER
Мэхони,PROPN,,flat:name,Gen,Masc,Sing,Anim,0.0517479817464673,PER
.,PUNCT,,punct,,,,,0.3285126347345873,NONE
Визит,NOUN,,nsubj,Nom,Masc,Sing,Inan,-0.1463829519293793,NONE
был,AUX,,cop,,Masc,Sing,,-0.1027351797076583,NONE
частью,NOUN,,root,Ins,Fem,Sing,Inan,-0.0382833726138317,NONE
его,DET,,det,,,,,0.0326256918115072,NONE
тура,NOUN,,nmod,Gen,Masc,Sing,Inan,-0.1002120522653147,NONE
по,ADP,,case,,,,,-0.0016041850589846,NONE
британским,ADJ,,amod,Dat,,Plur,,0.2851004726294883,NONE
засекреченным,VERB,,amod,Dat,,Plur,,0.0333995281864286,NONE
объектам,NOUN,,nmod,Dat,Masc,Plur,Inan,-0.0336578996338331,NONE
сил,NOUN,,nmod,Gen,Fem,Plur,Inan,0.1529545605401415,NONE
безопасности,NOUN,,nmod,Gen,Fem,Sing,Inan,0.1109590678222038,NONE
Соединенного,VERB,,amod,Gen,Neut,Sing,,0.0780468298660492,LOC
Королевства,PROPN,,nmod,Gen,Neut,Sing,Inan,0.0662231345650663,LOC
",",PUNCT,,punct,,,,,0.406628986860745,NONE
вызвавшего,VERB,,acl,Gen,Masc,Sing,,0.1445569915606146,NONE
недоумение,NOUN,,obj,Acc,Neut,Sing,Inan,-0.0061616735350947,NONE
среди,ADP,,case,,,,,-0.0420045911729302,NONE
политиков,NOUN,,nmod,Gen,Masc,Plur,Anim,0.1277853701123479,NONE
и,CCONJ,,cc,,,,,-0.111703103284725,NONE
военачальников,NOUN,,conj,Gen,Masc,Plur,Anim,0.305030580418853,NONE
.,PUNCT,,punct,,,,,0.3569745457967478,NONE
Церемония,NOUN,,nsubj:pass,Nom,Fem,Sing,Inan,0.0886982843940002,NONE
назначена,VERB,,root,,Fem,Sing,,0.0394542160569591,NONE
на,ADP,,case,,,,,-0.0438149139737851,NONE
5,NUM,,obl,,,,,-0.0098754506974034,NONE
авг,NOUN,,flat,Gen,Masc,Sing,Inan,0.0076068472479235,NONE
.,PUNCT,,punct,,,,,0.1054574610075995,NONE
",",PUNCT,,punct,,,,,0.1712438216345058,NONE
дату,NOUN,,appos,Acc,Fem,Sing,Inan,-0.0353433372770793,NONE
",",PUNCT,,punct,,,,,0.16540512216484,NONE
которую,PRON,,obj,Acc,,,,-0.0305412549844586,NONE
организаторы,NOUN,,nsubj,Nom,Masc,Plur,Anim,0.0293206007903234,NONE
назвали,VERB,,acl:relcl,,,Plur,,-0.043329554994837,NONE
благоприятной,ADJ,,obl,Ins,Fem,Sing,,0.031022407270822,NONE
для,ADP,,case,,,,,-0.0059317919698407,NONE
индуистов,NOUN,,obl,Gen,Masc,Plur,Anim,0.0561889752114191,NONE
с,ADP,,case,,,,,-0.1282428267915845,NONE
астрологической,ADJ,,amod,Gen,Fem,Sing,,-0.0085044649548969,NONE
точки,NOUN,,obl,Gen,Fem,Sing,Inan,0.0077828805780701,NONE
зрения,NOUN,,compound,Gen,Neut,Sing,Inan,-0.0335900607602567,NONE
",",PUNCT,,punct,,,,,0.1621799829411544,NONE
но,CCONJ,,cc,,,,,-0.022540007650852,NONE
которая,PRON,,nsubj,Nom,,,,-0.1011938983198681,NONE
в,ADP,,case,,,,,-0.0986046804798125,NONE
то,DET,,det,Acc,Neut,Sing,,-0.0581075475505875,NONE
же,PART,,advmod,,,,,0.0250034569530466,NONE
время,NOUN,,obl,Acc,Neut,Sing,Inan,0.1295819301552328,NONE
знаменует,VERB,,conj,,,Sing,,0.0146179821567947,NONE
год,NOUN,,obj,Acc,Masc,Sing,Inan,0.0842568040184871,NONE
после,ADP,,case,,,,,-0.0623031342911688,NONE
того,PRON,,obl,Gen,Neut,Sing,Inan,0.0405093113720666,NONE
",",PUNCT,,punct,,,,,0.1200920265899965,NONE
как,SCONJ,,mark,,,,,-0.0162251872212229,NONE
Парламент,PROPN,,nsubj,Nom,Masc,Sing,Inan,-0.0553895422507046,ORG
Индии,PROPN,,nmod,Gen,Fem,Sing,Inan,-0.0519879887396262,LOC
отозвал,VERB,,acl,,Masc,Sing,,0.0203533604460568,NONE
статус,NOUN,,obj,Acc,Masc,Sing,Inan,0.0879695711789736,NONE
полуавтономии,NOUN,,nmod,Gen,Fem,Sing,Inan,0.0082601228632179,NONE
у,ADP,,case,,,,,-0.1256663521708781,NONE
штата,NOUN,,obl,Gen,Masc,Sing,Inan,0.036584373858121,NONE
Джамму,PROPN,,appos,Nom,Masc,Sing,Inan,0.0212584860266702,LOC
и,CCONJ,,cc,,,,,0.0323587592333814,NONE
Кашмир,PROPN,,conj,Nom,Masc,Sing,Inan,0.0529861853347137,LOC
