word,upos,xpos,deprel,case,gender,number,animacy,score,ner
качестве,NOUN,,fixed,Loc,Neut,Sing,Inan,-0.0717256547649614,NONE
более,ADV,,obl,,,,,0.0973609245155629,NONE
эффективного,ADJ,,amod,Gen,Neut,Sing,,0.1125581005631937,NONE
средства,NOUN,,obl,Gen,Neut,Sing,Inan,-0.0511533691592538,NONE
по,ADP,,case,,,,,-0.0243950413181484,NONE
уходу,NOUN,,nmod,Dat,Masc,Sing,Inan,0.0628224541016343,NONE
за,ADP,,case,,,,,-0.2103956264481206,NONE
кожей,NOUN,,nmod,Ins,Fem,Sing,Inan,0.07205639683182,NONE
",",PUNCT,,punct,,,,,0.2275364914743986,NONE
чем,SCONJ,,mark,,,,,0.1982305644767198,NONE
обычная,ADJ,,amod,Nom,Fem,Sing,,0.1842126251826935,NONE
бритва,NOUN,,advcl,Nom,Fem,Sing,Inan,-0.060722938072608,NONE
.,PUNCT,,punct,,,,,0.1157372490346248,NONE
Если,SCONJ,,mark,,,,,-0.0463449110091425,NONE
у,ADP,,case,,,,,-0.1187255267457659,NONE
вас,PRON,,obl,Gen,,Plur,,-0.0114767300783493,NONE
возникли,VERB,,advcl,,,Plur,,-0.0362530627386963,NONE
какие-либо,DET,,det,Nom,,Plur,,0.0559459912375453,NONE
вопросы,NOUN,,nsubj,Nom,Masc,Plur,Inan,-0.0492892788640885,NONE
или,CCONJ,,cc,,,,,0.0070882945937703,NONE
проблемы,NOUN,,conj,Nom,Fem,Plur,Inan,0.0450958661396241,NONE
",",PUNCT,,punct,,,,,0.0527606448112955,NONE
пожалуйста,ADV,,parataxis,,,,,0.0730731720041399,NONE
",",PUNCT,,punct,,,,,0.0451599925854628,NONE
свяжитесь,VERB,,root,,,Plur,,0.1116819515563334,NONE
с,ADP,,case,,,,,0.1426096828785569,NONE
нами,PRON,,obl,Ins,,Plur,,-0.0936355901037344,NONE
через,ADP,,case,,,,,-0.1251392544465085,NONE
сообщения,NOUN,,obl,Acc,Neut,Plur,Inan,0.0640316148348547,NONE
eBay,PROPN,,flat:foreign,,,,,-0.1160555112591946,ORG
и,CCONJ,,cc,,,,,0.0642882450619359,NONE
мы,PRON,,nsubj,Nom,,Plur,,-0.0647447776302977,NONE
приложим,VERB,,conj,,,Plur,,0.0781107125395741,NONE
все,DET,,det,Acc,,Plur,,-0.2571308042853529,NONE
усилия,NOUN,,obj,Acc,Neut,Plur,Inan,-0.1336866933548765,NONE
",",PUNCT,,punct,,,,,0.0731548405734596,NONE
чтобы,SCONJ,,mark,,,,,-0.2413581116242873,NONE
ответить,VERB,,advcl,,,,,-0.1933746321381056,NONE
на,ADP,,case,,,,,-0.1036483056173929,NONE
все,DET,,det,Acc,,Plur,,0.0441093645727345,NONE
выдвинутые,VERB,,amod,Acc,,Plur,Inan,0.34033120855025,NONE
запросы,NOUN,,obl,Acc,Masc,Plur,Inan,0.198325988977511,NONE
в,ADP,,case,,,,,0.1720535339458949,NONE
течение,NOUN,,fixed,Acc,Neut,Sing,Inan,-0.1263529812446797,NONE
24,NUM,,nummod,,,,,-0.269597916001036,NONE
часов,NOUN,,obl,Gen,Masc,Plur,Inan,0.1448709072214468,NONE
.,PUNCT,,punct,,,,,-0.4983911655992468,NONE
Мы,PRON,,nsubj,Nom,,Plur,,-0.2916640022453595,NONE
предлагаем,VERB,,root,,,Plur,,-0.1441653914958768,NONE
правительству,NOUN,,iobj,Dat,Neut,Sing,Inan,0.1208437788517846,NONE
рассмотреть,VERB,,xcomp,,,,,0.0020014602179988,NONE
вопрос,NOUN,,obj,Acc,Masc,Sing,Inan,-0.0452965863323446,NONE
об,ADP,,case,,,,,-0.0300308274926723,NONE
отмене,NOUN,,nmod,Loc,Fem,Sing,Inan,0.0295626016774738,NONE
правил,NOUN,,nmod,Gen,Neut,Plur,Inan,0.0110546947695141,NONE
карантина,NOUN,,nmod,Gen,Masc,Sing,Inan,0.0043056138710639,NONE
для,ADP,,case,,,,,0.0416422360287648,NONE
полетов,NOUN,,nmod,Gen,Masc,Plur,Inan,0.10475992246961,NONE
в,ADP,,case,,,,,-0.0046244334693742,NONE
и,CCONJ,,cc,,,,,-0.3128354404937126,NONE
из,ADP,,case,,,,,-0.0124188031869472,NONE
некоторых,DET,,det,Gen,,Plur,,0.0736875069026771,NONE
регионов,NOUN,,nmod,Gen,Masc,Plur,Inan,0.0707869952332559,NONE
с,ADP,,case,,,,,0.0794584116255889,NONE
более,ADV,,advmod,,,,,0.1823923334206657,NONE
низким,ADJ,,amod,Ins,Masc,Sing,,0.1422466100539037,NONE
уровнем,NOUN,,nmod,Ins,Masc,Sing,Inan,0.0297289779024949,NONE
заражения,NOUN,,nmod,Gen,Neut,Sing,Inan,0.0207814344342408,NONE
или,CCONJ,,cc,,,,,0.0501002143206774,NONE
в,ADP,,case,,,,,0.0807696024545678,NONE
такие,DET,,det,Acc,,Plur,Inan,0.0721263719625239,NONE
места,NOUN,,conj,Acc,Neut,Plur,Inan,0.1185181205884628,NONE
",",PUNCT,,punct,,,,,0.2089335921729343,NONE
как,SCONJ,,case,,,,,0.0250511578154796,NONE
Балеарские,ADJ,,amod,Nom,,Plur,,0.0958014895158296,LOC
острова,NOUN,,obl,Nom,Masc,Plur,Inan,0.0113016309822024,LOC
или,CCONJ,,cc,,,,,0.0862233018281071,NONE
Канары,PROPN,,conj,Nom,Masc,Plur,Inan,0.0932793346677369,LOC
-,PUNCT,,punct,,,,,-0.109402952233425,NONE
которые,PRON,,nsubj,Nom,,Plur,,-0.0015033834482904,NONE
географически,ADV,,advmod,,,,,0.1414597338337096,NONE
отличаются,VERB,,acl:relcl,,,Plur,,0.079085918504604,NONE
от,ADP,,case,,,,,0.0537193369013131,NONE
материковой,ADJ,,amod,Gen,Fem,Sing,,0.1137924671161008,NONE
Испании,PROPN,,obl,Gen,Fem,Sing,Inan,0.1424912196832705,LOC
-,PUNCT,,punct,,,,,-0.092652271146137,NONE
чтобы,SCONJ,,mark,,,,,0.0875839316009586,NONE
избежать,VERB,,advcl,,,,,0.1864934873335084,NONE
дальнейшего,ADJ,,amod,Gen,Masc,Sing,,0.1079791325357656,NONE
ущерба,NOUN,,obl,Gen,Masc,Sing,Inan,0.1159256600239226,NONE
для,ADP,,case,,,,,0.1026779646170035,NONE
индустрии,NOUN,,nmod,Gen,Fem,Sing,Inan,0.0331186946050799,NONE
въездного,ADJ,,amod,Gen,Masc,Sing,,0.1639790410506035,NONE
и,CCONJ,,cc,,,,,-0.0234759823237059,NONE
выездного,ADJ,,conj,Gen,Masc,Sing,,0.0395472259772778,NONE
туризма,NOUN,,nmod,Gen,Masc,Sing,Inan,-0.0170175734215239,NONE
Великобритании,PROPN,,nmod,Gen,Fem,Sing,Inan,0.1851982824714882,LOC
",",PUNCT,,punct,,,,,0.3561211646381336,NONE
-,PUNCT,,punct,,,,,0.1024405163628713,NONE
сказал,VERB,,parataxis,,Masc,Sing,,0.0424433953076442,NONE
он,PRON,,nsubj,Nom,Masc,Sing,,0.2372439967768427,NONE
.,PUNCT,,punct,,,,,0.1204810454824242,NONE
Каждая,DET,,det,Nom,Fem,Sing,,0.5751837066012017,NONE
винтажная,ADJ,,amod,Nom,Fem,Sing,,0.0157478282886687,NONE
кожаная,ADJ,,amod,Nom,Fem,Sing,,0.0353186725919049,NONE
сумка,NOUN,,nsubj,Nom,Fem,Sing,Inan,-0.0186719324481128,NONE
—,PUNCT,,punct,,,,,-0.070626417298735,NONE
это,PRON,,expl,,,,,0.1636945071591355,NONE
полностью,ADV,,obl,,,,,0.0483551920000921,NONE
натуральный,ADJ,,amod,Nom,Masc,Sing,,-0.0079285529542844,NONE
продукт,NOUN,,root,Nom,Masc,Sing,Inan,0.0288458112286495,NONE
ручной,ADJ,,amod,Gen,Fem,Sing,,0.0354327264586787,NONE
работы,NOUN,,nmod,Gen,Fem,Sing,Inan,0.0603368096608609,NONE
",",PUNCT,,punct,,,,,0.1898138931704109,NONE
поэтому,ADV,,advmod,,,,,-0.1480102484677489,NONE
цвета,NOUN,,nsubj,Nom,Masc,Plur,Inan,0.0614443981179918,NONE
и,CCONJ,,cc,,,,,0.1439715131498617,NONE
отделка,NOUN,,conj,Nom,Fem,Sing,Inan,-0.0143958742664755,NONE
могут,VERB,,conj,,,Plur,,-0.2470396089374002,NONE
варьироваться,VERB,,xcomp,,,,,0.0393515656633144,NONE
от,ADP,,case,,,,,-0.0575308367231151,NONE
одного,DET,,amod,Gen,Neut,Sing,,-0.0563124416115565,NONE
изделия,NOUN,,obl,Gen,Neut,Sing,Inan,0.0509142562234756,NONE
к,ADP,,case,,,,,0.0487107111520319,NONE
другому,ADJ,,obl,Dat,Masc,Sing,,-0.038750530103206,NONE
.,PUNCT,,punct,,,,,0.1491701264126428,NONE
Он,PRON,,nsubj,Nom,Masc,Sing,,-0.1106346864555356,NONE
также,ADV,,advmod,,,,,0.3378385275919153,NONE
сказал,VERB,,root,,Masc,Sing,,0.116440609831357,NONE
",",PUNCT,,punct,,,,,-0.033251132554656,NONE
что,SCONJ,,mark,,,,,-0.3338800534124221,NONE
пытался,VERB,,ccomp,,Masc,Sing,,-0.1461907961003531,NONE
развестись,VERB,,xcomp,,,,,-0.0371450414264568,NONE
с,ADP,,case,,,,,0.1639348981935724,NONE
Кардашьян,PROPN,,obl,Ins,Fem,Sing,Anim,0.1936521929087246,PER
Уэст,PROPN,,flat:name,Ins,Fem,Sing,Anim,-0.0638041559340598,PER
",",PUNCT,,punct,,,,,0.1349214010065006,NONE
на,ADP,,case,,,,,-0.0797641763136542,NONE
которой,PRON,,obl,Loc,Fem,Sing,,-0.2777696192760467,NONE
он,PRON,,nsubj,Nom,Masc,Sing,,0.2448352547912327,NONE
женился,VERB,,acl:relcl,,Masc,Sing,,0.1887007631781248,NONE
в,ADP,,case,,,,,0.1988868084756414,NONE
2014,ADJ,,amod,,,,,-0.2197166622231233,NONE
году,NOUN,,obl,Loc,Masc,Sing,Inan,0.1176460028332264,NONE
.,PUNCT,,punct,,,,,0.168402501211047,NONE
Есть,VERB,,root,,,Plur,,-0.1251652290156329,NONE
идеи,NOUN,,nsubj,Nom,Fem,Plur,Inan,-0.0543701424413156,NONE
насчет,ADP,,case,,,,,0.0007860901400503,NONE
того,PRON,,nmod,Gen,Neut,Sing,Inan,-0.1429237666849062,NONE
",",PUNCT,,punct,,,,,0.1201684539722815,NONE
почему,ADV,,advmod,,,,,-0.2341959295840937,NONE
главный,ADJ,,amod,Acc,Masc,Sing,Inan,0.0984194042317936,NONE
отсек,NOUN,,obj,Acc,Masc,Sing,Inan,-0.2799768710983462,NONE
для,ADP,,case,,,,,-0.0490198259569479,NONE
шаттлов,NOUN,,nmod,Gen,Masc,Plur,Inan,-0.0005894583372979,NONE
никогда,ADV,,advmod,,,,,0.2117982025279441,NONE
не,PART,,advmod,,,,,0.2562155796344786,NONE
показывали,VERB,,acl,,,Plur,,0.1177508294127418,NONE
",",PUNCT,,punct,,,,,0.1028295848208361,NONE
кроме,ADP,,case,,,,,0.0970412801936697,NONE
как,SCONJ,,fixed,,,,,0.0131863826394014,NONE
в,ADP,,case,,,,,0.2534209254252246,NONE
этих,DET,,det,Loc,,Plur,,0.0632291192847677,NONE
двух,NUM,,nummod,Loc,,,,0.0151203207197845,NONE
примерах,NOUN,,obl,Loc,Masc,Plur,Inan,0.4363619393636556,NONE
?,PUNCT,,punct,,,,,0.1630576284714773,NONE
У,ADP,,case,,,,,0.0624681091556854,NONE
Погба,PROPN,,obl,Gen,Masc,Sing,Anim,0.0682235233114484,PER
есть,VERB,,root,,,Sing,,0.1010735274287553,NONE
год,NOUN,,nsubj,Nom,Masc,Sing,Inan,0.1133154450090754,NONE
",",PUNCT,,punct,,,,,0.0894271650048815,NONE
чтобы,SCONJ,,mark,,,,,0.0659436386088511,NONE
работать,VERB,,acl,,,,,0.2112588267872445,NONE
по,ADP,,case,,,,,-0.0039156163025049,NONE
его,DET,,det,,,,,0.075244849518231,NONE
существующему,VERB,,amod,Dat,Masc,Sing,,-0.0375665068485717,NONE
контракту,NOUN,,obl,Dat,Masc,Sing,Inan,0.1795786354478525,NONE
",",PUNCT,,punct,,,,,0.1207062942599058,NONE
хотя,SCONJ,,mark,,,,,0.0106324673444111,NONE
клуб,NOUN,,nsubj,Nom,Masc,Sing,Inan,0.080855827298334,NONE
может,VERB,,advcl,,,Sing,,0.122193711562232,NONE
продлить,VERB,,xcomp,,,,,0.0219098884804208,NONE
его,PRON,,obj,Acc,Masc,Sing,,-0.0035529407403476,NONE
на,ADP,,case,,,,,0.2541086183952999,NONE
12,NUM,,nummod,,,,,0.0290607214036239,NONE
месяцев,NOUN,,obl,Gen,Masc,Plur,Inan,0.2238173651681087,NONE
",",PUNCT,,punct,,,,,0.4951825927842296,NONE
что,PRON,,nsubj,Nom,,,,0.306209465318676,NONE
означает,VERB,,parataxis,,,Sing,,-0.0630646265753868,NONE
",",PUNCT,,punct,,,,,0.0531875867313743,NONE
что,SCONJ,,mark,,,,,0.0041453668259592,NONE
у,ADP,,case,,,,,-0.0113332758047916,NONE
него,PRON,,obl,Gen,Masc,Sing,,-0.0247569701421536,NONE
фактически,ADV,,advmod,,,,,-0.1184834089869252,NONE
есть,VERB,,ccomp,,,Sing,,-0.0636679142803051,NONE
два,NUM,,nummod:gov,Nom,Masc,,,-0.0027132158927297,NONE
года,NOUN,,nsubj,Gen,Masc,Sing,Inan,0.1523466596413525,NONE
",",PUNCT,,punct,,,,,0.1910636052575366,NONE
чтобы,SCONJ,,mark,,,,,0.2028021153366359,NONE
баллотироваться,VERB,,advcl,,,,,0.1619293121926107,NONE
.,PUNCT,,punct,,,,,-0.2769161001497987,NONE
Он,PRON,,nsubj,Nom,Masc,Sing,,-0.0414211633943554,NONE
сказал,VERB,,root,,Masc,Sing,,0.1467190869137288,NONE
LBC,PROPN,,flat:foreign,,,,,0.0391014079406108,ORG
:,PUNCT,,punct,,,,,0.1181537228501549,NONE
«На,ADP,,case,,,,,-0.0015231906150351,NONE
этой,DET,,det,Loc,Fem,Sing,,-0.024693477977354,NONE
первой,ADJ,,amod,Loc,Fem,Sing,,-0.0124881416637731,NONE
странице,NOUN,,obl,Loc,Fem,Sing,Inan,-0.0185070380993876,NONE
",",PUNCT,,punct,,,,,0.0673682149199007,NONE
я,PRON,,nsubj,Nom,,Sing,,-0.0549204613654641,NONE
думаю,VERB,,parataxis,,,Sing,,-0.0770871617993212,NONE
",",PUNCT,,punct,,,,,0.044817437552456,NONE
вы,PRON,,nsubj,Nom,,Plur,,-0.0222899904202488,NONE
",",PUNCT,,punct,,,,,0.0944155883918577,NONE
слушатели,NOUN,,appos,Nom,Masc,Plur,Anim,0.297814018793513,NONE
",",PUNCT,,punct,,,,,0.0841179629056065,NONE
посмотрите,VERB,,parataxis,,,Plur,,-0.0043883731441774,NONE
на,ADP,,case,,,,,-0.0012555928153243,NONE
нее,PRON,,obl,Acc,Fem,Sing,,-0.1393473979210638,NONE
и,CCONJ,,cc,,,,,-0.0694752000459434,NONE
увидите,VERB,,conj,,,Plur,,0.0240462119754096,NONE
премьер-министра,NOUN,,obj,Acc,Masc,Sing,Anim,0.00335401624908,NONE
в,ADP,,case,,,,,-0.0644630554552748,NONE
его,DET,,det,,,,,-0.1781454622613318,NONE
кабинете,NOUN,,obl,Loc,Masc,Sing,Inan,0.135814826714614,NONE
с,ADP,,case,,,,,-0.0188444398426048,NONE
двумя,NUM,,nummod,Ins,,,,-0.1188493488762542,NONE
близкими,ADJ,,amod,Ins,,Plur,,-0.0237005531156392,NONE
людьми,NOUN,,obl,Ins,Masc,Plur,Anim,-0.1124070552385675,NONE
",",PUNCT,,punct,,,,,0.0240373681440479,NONE
которые,PRON,,nsubj,Nom,,,,-0.0596892989372694,NONE
работают,VERB,,acl:relcl,,,Plur,,-0.0452432072203549,NONE
с,ADP,,case,,,,,-0.0100495020640593,NONE
ним,PRON,,obl,Ins,Masc,Sing,,-0.0191841147696484,NONE
",",PUNCT,,punct,,,,,0.0471383952916772,NONE
без,ADP,,case,,,,,0.0173241600920588,NONE
алкоголя,NOUN,,conj,Gen,Masc,Sing,Inan,0.0072483374179782,NONE
",",PUNCT,,punct,,,,,0.0473740923193057,NONE
и,CCONJ,,cc,,,,,0.0270619804654244,NONE
то,PRON,,conj,Acc,Neut,Sing,Inan,-0.024064143885034,NONE
",",PUNCT,,punct,,,,,0.0698184502862798,NONE
как,ADV,,advmod,,,,,0.0419209519921852,NONE
он,PRON,,nsubj,Nom,Masc,Sing,,0.1031143623071531,NONE
в,ADP,,case,,,,,-0.0341004883368485,NONE
течение,NOUN,,fixed,Acc,Neut,Sing,Inan,-0.0024722253797373,NONE
10-15,NUM,,nmod,,,,,-0.0078666421281445,NONE
минут,NOUN,,obl,Gen,Fem,Plur,Inan,0.0085958287851843,NONE
благодарит,VERB,,acl,,,Sing,,0.0144329590920229,NONE
и,CCONJ,,cc,,,,,0.0537261617321574,NONE
мотивирует,VERB,,conj,,,Sing,,0.066040936339789,NONE
сотрудников,NOUN,,obj,Acc,Masc,Plur,Anim,0.0387407617442884,NONE
",",PUNCT,,punct,,,,,0.0425538426915378,NONE
которые,PRON,,nsubj,Nom,,,,-0.009624689738757,NONE
приходили,VERB,,acl:relcl,,,Plur,,-0.0322838822030807,NONE
в,ADP,,case,,,,,0.0304294734104459,NONE
офис,NOUN,,obl,Acc,Masc,Sing,Inan,-0.0051682197914977,NONE
",",PUNCT,,punct,,,,,0.1460364404525129,NONE
так,ADV,,mark,,,,,0.066620931556769,NONE
как,SCONJ,,fixed,,,,,-0.0018022753716615,NONE
не,PART,,advmod,,,,,0.0940871671547992,NONE
могли,VERB,,advcl,,,Plur,,0.0548812682285112,NONE
работать,VERB,,xcomp,,,,,0.1226531233830769,NONE
из,ADP,,case,,,,,0.110211454528904,NONE
дома»,NOUN,,obl,Gen,Masc,Sing,Inan,0.0048190681313545,NONE
.,PUNCT,,punct,,,,,-0.6805085164402781,NONE
Амари,PROPN,,nsubj,Nom,Fem,Sing,Anim,0.1239847142259407,PER
Аллен,PROPN,,flat:name,Nom,Fem,Sing,Anim,-0.0100471662626901,PER
",",PUNCT,,punct,,,,,0.0008887498222322,NONE
12-летняя,ADJ,,amod,Nom,Fem,Sing,,0.0515019526821913,NONE
ученица,NOUN,,appos,Nom,Fem,Sing,Anim,0.0030169825841743,NONE
частной,ADJ,,amod,Gen,Fem,Sing,,0.0042526538174763,NONE
христианской,ADJ,,amod,Gen,Fem,Sing,,0.0381352871098585,NONE
школы,NOUN,,nmod,Gen,Fem,Sing,Inan,0.0334584044082669,NONE
к-12,NOUN,,appos,Nom,Masc,Sing,Inan,0.0028817464891414,NONE
",",PUNCT,,punct,,,,,0.0289432362476265,NONE
сказала,VERB,,root,,Fem,Sing,,-0.0020212869102345,NONE
",",PUNCT,,punct,,,,,0.0974717549427249,NONE
что,SCONJ,,mark,,,,,0.051410023742592,NONE
мальчики,NOUN,,nsubj,Nom,Masc,Plur,Anim,0.0533747113086824,NONE
называли,VERB,,ccomp,,,Plur,,-0.0290679414303634,NONE
ее,PRON,,det,Acc,Fem,Sing,,0.0033796004336439,NONE
дреды,NOUN,,obj,Nom,Masc,Plur,Anim,0.0585330238923364,NONE
"""",PUNCT,,punct,,,,,-0.0044244015913135,NONE
"""",PUNCT,,punct,,,,,-0.0019925302300594,NONE
уродливыми,ADJ,,obl,Ins,,Plur,,0.0233507720292762,NONE
"""",PUNCT,,punct,,,,,-0.0112100479220018,NONE
"""",PUNCT,,punct,,,,,0.0183425274919329,NONE
и,CCONJ,,cc,,,,,0.0938541911454293,NONE
"""",PUNCT,,punct,,,,,0.0616653724428928,NONE
"""",PUNCT,,punct,,,,,0.0228215776609398,NONE
подгузниками,NOUN,,conj,Ins,Masc,Plur,Anim,0.0673671175951383,NONE
"""",PUNCT,,punct,,,,,0.013068780587783,NONE
"""",PUNCT,,punct,,,,,-0.0252198340619195,NONE
",",PUNCT,,punct,,,,,0.0418436856968737,NONE
прежде,ADV,,mark,,,,,-0.0517745315300807,NONE
чем,SCONJ,,fixed,,,,,-0.0203239604820984,NONE
отрезать,VERB,,advcl,,,,,-0.0037732369612608,NONE
их,PRON,,obj,Acc,,Plur,,0.002715603686068,NONE
на,ADP,,case,,,,,0.0123644264229975,NONE
игровой,ADJ,,amod,Loc,Fem,Sing,,0.0259072619489085,NONE
площадке,NOUN,,obl,Loc,Fem,Sing,Inan,0.0540739288081775,NONE
во,ADP,,case,,,,,-0.0042109646823227,NONE
время,NOUN,,fixed,Acc,Neut,Sing,Inan,0.0200557134079594,NONE
перемены,NOUN,,obl,Gen,Fem,Sing,Inan,0.0176285766638054,NONE
.,PUNCT,,punct,,,,,-0.0082528829426067,NONE
"""",PUNCT,,root,,,,,0.3843994784536704,NONE
Если,SCONJ,,mark,,,,,0.3866067014356467,NONE
вы,PRON,,nsubj,Nom,,Plur,,-0.0284086377813236,NONE
заинтересованы,ADJ,,advcl,,,Plur,,0.1189691299185187,NONE
в,ADP,,case,,,,,0.2220550979029832,NONE
других,ADJ,,amod,Loc,,Plur,,0.094021597551156,NONE
продуктах,NOUN,,obl,Loc,Masc,Plur,Inan,0.4262542680169728,NONE
",",PUNCT,,punct,,,,,0.1565071053460013,NONE
пожалуйста,ADV,,parataxis,,,,,0.0128952419909722,NONE
",",PUNCT,,punct,,,,,0.2991220280013246,NONE
загляните,VERB,,root,,,Plur,,0.1174519490120394,NONE
в,ADP,,case,,,,,0.1188304651856214,NONE
наш,DET,,det,Acc,Masc,Sing,,0.0380908523011741,NONE
магазин,NOUN,,obl,Acc,Masc,Sing,Inan,-0.0023929582295391,NONE
eBay,PROPN,,flat:foreign,,,,,0.353939756915316,ORG
.,PUNCT,,punct,,,,,0.0549040214379438,NONE
Прошлой,ADJ,,amod,Ins,Fem,Sing,,-0.0860069844704874,NONE
ночью,NOUN,,obl,Ins,Fem,Sing,Inan,-0.0744810770438543,NONE
мужчина,NOUN,,nsubj:pass,Nom,Masc,Sing,Anim,0.0394439564037211,NONE
был,AUX,,aux:pass,,Masc,Sing,,0.2286156623595323,NONE
срочно,ADV,,advmod,,,,,-0.1507216431852019,NONE
доставлен,VERB,,root,,Masc,Sing,,-0.0887992370320691,NONE
в,ADP,,case,,,,,0.1224193140462842,NONE
больницу,NOUN,,obl,Acc,Fem,Sing,Inan,0.0163431671900731,NONE
после,ADP,,case,,,,,0.0153280688558592,NONE
получения,NOUN,,obl,Gen,Neut,Sing,Inan,0.2102635527813912,NONE
огнестрельного,ADJ,,amod,Gen,Neut,Sing,,0.0179214590672829,NONE
ранения,NOUN,,nmod,Gen,Neut,Sing,Inan,0.0046514848318849,NONE
на,ADP,,case,,,,,-0.0525533489831883,NONE
западе,NOUN,,nmod,Loc,Masc,Sing,Inan,0.0286222504873084,NONE
Мельбурна,PROPN,,nmod,Gen,Masc,Sing,Inan,0.0321758459743907,LOC
.,PUNCT,,punct,,,,,-0.1355310331858414,NONE
Некоторые,DET,,nsubj,Nom,,Plur,,-0.0139955137425608,NONE
из,ADP,,case,,,,,-0.1158707876899486,NONE
членов,NOUN,,nmod,Gen,Masc,Plur,Anim,-0.0048427105693939,NONE
ТТП,PROPN,,nmod,Gen,Fem,Sing,Inan,-0.0361569432672173,ORG
даже,PART,,advmod,,,,,-0.5241354755218929,NONE
присоединились,VERB,,root,,,Plur,,-0.0766368708528184,NONE
к,ADP,,case,,,,,-0.2690431366228472,NONE
филиалу,NOUN,,obl,Dat,Masc,Sing,Inan,-0.0586817636558173,NONE
ИГ,PROPN,,nmod,Gen,Masc,Sing,Inan,-0.0118234702061555,ORG
",",PUNCT,,punct,,,,,0.3554942915006762,NONE
штаб-квартира,NOUN,,nsubj,Nom,Fem,Sing,Inan,0.0274765427099637,NONE
которого,PRON,,nmod,Gen,,,,0.0385916319429602,NONE
находится,VERB,,acl:relcl,,,Sing,,0.2018729155950947,NONE
на,ADP,,case,,,,,0.1879849144186811,NONE
востоке,NOUN,,obl,Loc,Masc,Sing,Inan,0.0269238577494139,NONE
Афганистана,PROPN,,nmod,Gen,Masc,Sing,Inan,0.1441528381162975,LOC
.,PUNCT,,punct,,,,,-0.2192106015899314,NONE
«Я,PRON,,nsubj,Nom,,Sing,,0.2547001360683698,NONE
вижу,VERB,,root,,,Sing,,0.0052455397173637,NONE
",",PUNCT,,punct,,,,,0.0032679334902224,NONE
что,SCONJ,,mark,,,,,0.0010488830442676,NONE
Венди,PROPN,,nsubj,Nom,Masc,Sing,Anim,0.1509233878241729,PER
сегодня,ADV,,advmod,,,,,-0.5365665322143625,NONE
делает,VERB,,ccomp,,,Sing,,0.086574788353491,NONE
все,PRON,,obj,Acc,Neut,Sing,Inan,0.0481385737915792,NONE
возможное,ADJ,,amod,Acc,Neut,Sing,,-0.0312658332750419,NONE
",",PUNCT,,punct,,,,,0.1346455411498164,NONE
пытаясь,VERB,,advcl,,,,,0.2437059420045687,NONE
конкурировать,VERB,,xcomp,,,,,0.0665062575323407,NONE
с,ADP,,case,,,,,0.0744905399832065,NONE
самыми,ADJ,,amod,Ins,,Plur,,0.0908145361436076,NONE
сумасшедшими,ADJ,,obl,Ins,,Plur,,0.1521066329244871,NONE
из,ADP,,case,,,,,0.0521966248826573,NONE
сумасшедших»,NOUN,,nmod,Gen,Fem,Plur,Inan,0.0597426615681797,NONE
",",PUNCT,,punct,,,,,0.1808427281617953,NONE
—,PUNCT,,punct,,,,,-0.0681219678492241,NONE
написал,VERB,,parataxis,,Masc,Sing,,-0.1246500048482153,NONE
другой,ADJ,,amod,Nom,Masc,Sing,,0.4199812305382079,NONE
человек,NOUN,,nsubj,Nom,Masc,Sing,Anim,-0.2005604124636329,NONE
в,ADP,,case,,,,,0.0196505444854005,NONE
Твиттере,PROPN,,nmod,Loc,Masc,Sing,Inan,0.0427787359208774,ORG
.,PUNCT,,punct,,,,,0.0670896188477695,NONE
Пресс-клуб,NOUN,,nsubj,Nom,Masc,Sing,Inan,0.8219989907581579,ORG
"""",PUNCT,,punct,,,,,-0.0944299022144287,NONE
"""",PUNCT,,punct,,,,,0.0837043617287026,NONE
Индор,PROPN,,appos,,,,,-0.0003467420898762,ORG
"""",PUNCT,,punct,,,,,0.0713486644620566,NONE
"""",PUNCT,,punct,,,,,0.1705520854884925,NONE
также,ADV,,advmod,,,,,-0.1794350995772735,NONE
предоставил,VERB,,root,,Masc,Sing,,-0.0479820590317252,NONE
мальчику,NOUN,,iobj,Dat,Masc,Sing,Anim,0.0195513349097281,NONE
паек,NOUN,,obj,Acc,Masc,Sing,Inan,0.0187777670960707,NONE
и,CCONJ,,cc,,,,,0.038314371907859,NONE
деньги,NOUN,,conj,Acc,Fem,Plur,Inan,0.0462310439093461,NONE
.,PUNCT,,punct,,,,,0.2515898802078485,NONE
"""",PUNCT,,root,,,,,0.1426665266619102,NONE
"""",PUNCT,,punct,,,,,0.1868679237963187,NONE
Доказательства,NOUN,,nsubj,Nom,Neut,Plur,Inan,0.0178812507580993,NONE
",",PUNCT,,punct,,,,,0.0017008142009787,NONE
связанные,VERB,,acl,Nom,,Plur,,0.0094535995029343,NONE
с,ADP,,case,,,,,0.0214907843494641,NONE
младенческой,ADJ,,amod,Ins,Fem,Sing,,0.0224289602463347,NONE
смертностью,NOUN,,obl,Ins,Fem,Sing,Inan,0.0076607490775384,NONE
и,CCONJ,,cc,,,,,-1.5118866139738685,NONE
загрязнением,NOUN,,conj,Ins,Neut,Sing,Inan,0.0016723998606482,NONE
воздуха,NOUN,,nmod,Gen,Masc,Sing,Inan,-0.0018696109997134,NONE
",",PUNCT,,punct,,,,,0.1456214606963314,NONE
все,PART,,advmod,,,,,0.0249137508489103,NONE
еще,ADV,,advmod,,,,,0.000371097186567,NONE
